20.00000,20.00000,17.90624,
25.00000,20.00000,17.35706,
30.00000,20.00000,16.80928,
35.00000,20.00000,16.24065,
40.00000,20.00000,15.76626,
45.00000,20.00000,15.30794,
50.00000,20.00000,14.88215,
55.00000,20.00000,14.49204,
60.00000,20.00000,14.13058,
65.00000,20.00000,13.79289,
70.00000,20.00000,13.44709,
75.00000,20.00000,13.24920,
80.00000,20.00000,13.14775,
85.00000,20.00000,13.10504,
90.00000,20.00000,13.15959,
95.00000,20.00000,13.25454,
100.0000,20.00000,13.36484,
.000000,25.00000,19.40045,
5.000000,25.00000,18.78645,
10.00000,25.00000,18.18333,
15.00000,25.00000,17.58538,
20.00000,25.00000,17.03276,
25.00000,25.00000,16.49248,
30.00000,25.00000,15.96625,
35.00000,25.00000,15.48307,
40.00000,25.00000,15.00973,
45.00000,25.00000,14.53876,
50.00000,25.00000,14.09753,
55.00000,25.00000,13.69191,
60.00000,25.00000,13.31646,
65.00000,25.00000,12.96650,
70.00000,25.00000,12.65250,
75.00000,25.00000,12.42663,
80.00000,25.00000,12.32428,
85.00000,25.00000,12.29226,
90.00000,25.00000,12.33906,
95.00000,25.00000,12.38082,
100.0000,25.00000,12.46565,
.000000,30.00000,18.84419,
5.000000,30.00000,18.20041,
10.00000,30.00000,17.59628,
15.00000,30.00000,16.98799,
20.00000,30.00000,16.39769,
25.00000,30.00000,15.86648,
30.00000,30.00000,15.33967,
35.00000,30.00000,14.81505,
40.00000,30.00000,14.33154,
45.00000,30.00000,13.84332,
50.00000,30.00000,13.38493,
55.00000,30.00000,12.95897,
60.00000,30.00000,12.57010,
65.00000,30.00000,12.20705,
70.00000,30.00000,11.88675,
75.00000,30.00000,11.62867,
80.00000,30.00000,11.51635,
85.00000,30.00000,11.49023,
90.00000,30.00000,11.53016,
95.00000,30.00000,11.54181,
100.0000,30.00000,11.61614,
.000000,35.00000,18.36156,
5.000000,35.00000,17.72711,
10.00000,35.00000,17.09362,
15.00000,35.00000,16.48888,
20.00000,35.00000,15.90687,
25.00000,35.00000,15.33441,
30.00000,35.00000,14.79696,
35.00000,35.00000,14.27036,
40.00000,35.00000,13.73404,
45.00000,35.00000,13.23470,
50.00000,35.00000,12.75222,
55.00000,35.00000,12.30223,
60.00000,35.00000,11.89112,
65.00000,35.00000,11.51598,
70.00000,35.00000,11.17980,
75.00000,35.00000,10.89589,
80.00000,35.00000,10.75982,
85.00000,35.00000,10.72146,
90.00000,35.00000,10.75121,
95.00000,35.00000,10.75636,
100.0000,35.00000,10.82359,
.000000,40.00000,17.98378,
5.000000,40.00000,17.34422,
10.00000,40.00000,16.71508,
15.00000,40.00000,16.09646,
20.00000,40.00000,15.49372,
25.00000,40.00000,14.91632,
30.00000,40.00000,14.34978,
35.00000,40.00000,13.79490,
40.00000,40.00000,13.25287,
45.00000,40.00000,12.71991,
50.00000,40.00000,12.21927,
55.00000,40.00000,11.73853,
60.00000,40.00000,11.29447,
65.00000,40.00000,10.89472,
70.00000,40.00000,10.53892,
75.00000,40.00000,10.23912,
80.00000,40.00000,10.05620,
85.00000,40.00000,10.00998,
90.00000,40.00000,10.02416,
95.00000,40.00000,10.02758,
100.0000,40.00000,10.09194,
.000000,45.00000,17.74511,
5.000000,45.00000,17.10272,
10.00000,45.00000,16.45847,
15.00000,45.00000,15.82435,
20.00000,45.00000,15.20776,
25.00000,45.00000,14.60216,
30.00000,45.00000,14.01070,
35.00000,45.00000,13.43438,
40.00000,45.00000,12.86774,
45.00000,45.00000,12.31643,
50.00000,45.00000,11.78066,
55.00000,45.00000,11.27568,
60.00000,45.00000,10.79529,
65.00000,45.00000,10.35407,
70.00000,45.00000,9.966897,
75.00000,45.00000,9.638860,
80.00000,45.00000,9.400744,
85.00000,45.00000,9.345008,
90.00000,45.00000,9.343761,
95.00000,45.00000,9.347979,
100.0000,45.00000,9.413200,
.000000,50.00000,.1000000E+11,
5.000000,50.00000,.1000000E+11,
10.00000,50.00000,.1000000E+11,
15.00000,50.00000,.1000000E+11,
20.00000,50.00000,.1000000E+11,
25.00000,50.00000,.1000000E+11,
30.00000,50.00000,.1000000E+11,
35.00000,50.00000,.1000000E+11,
40.00000,50.00000,.1000000E+11,
45.00000,50.00000,.1000000E+11,
50.00000,50.00000,.1000000E+11,
55.00000,50.00000,.1000000E+11,
60.00000,50.00000,.1000000E+11,
65.00000,50.00000,.1000000E+11,
70.00000,50.00000,.1000000E+11,
75.00000,50.00000,.1000000E+11,
80.00000,50.00000,.1000000E+11,
85.00000,50.00000,.1000000E+11,
90.00000,50.00000,.1000000E+11,
95.00000,50.00000,.1000000E+11,
100.0000,50.00000,.1000000E+11,
